Gene name	Transcript length (including UTRs and CDS)
HMBOX1	817
HMBOX1	307
AL672032.1	938
PRDX4	815
PRDX4	1005
PRDX4	632
PRDX4	852
PRDX4	554
AC009549.1	1686
AC245033.4	312
AC005609.2	592
CARD17	466
CARD17	1198
CARD17	466
AC091304.8	726
AL133461.1	268
DYRK1A	2153
DYRK1A	2737
DYRK1A	5591
DYRK1A	3137
DYRK1A	2840
DYRK1A	5518
DYRK1A	2881
DYRK1A	525
DYRK1A	693
DYRK1A	2782
DYRK1A	17562
DYRK1A	364
DYRK1A	1456
DYRK1A	1654
DYRK1A	1709
DYRK1A	1764
DYRK1A	1590
DYRK1A	1233
DYRK1A	1866
DYRK1A	1117
DYRK1A	796
DYRK1A	1735
DYRK1A	4543
DYRK1A	6607
ADAM6	1843
ADAM6	999
AC106827.1	431
RPL17P17	557
AC034102.5	540
QPCT	582
QPCT	1739
QPCT	992
QPCT	813
QPCT	651
QPCT	852
QPCT	714
LINC01327	535
EXOSC3P2	497
SEC62	363
SEC62	6568
SEC62	641
SEC62	1430
SEC62	508
SEC62	785
SEC62	627
SEC62	525
SEC62	822
SEC62	370
CASKIN1	5759
CASKIN1	193
CASKIN1	435
BZW1P1	1240
AC008752.2	750
DCHS1	10765
RPL21P93	489
BAMBI	1877
BAMBI	1884
AC093484.4	304
MTCYBP42	1130
AC111000.1	713
YIPF4	11949
YIPF4	544
YIPF4	728
YIPF4	312
RFTN2	5827
RFTN2	951
RFTN2	584
RFTN2	584
SUCLA2P1	1370
NDUFA12P1	406
DENND5A	5031
DENND5A	2606
DENND5A	4060
DENND5A	728
DENND5A	3593
DENND5A	743
DENND5A	782
DENND5A	915
DENND5A	566
DENND5A	2861
DENND5A	564
DENND5A	604
DENND5A	572
DENND5A	529
DENND5A	832
DENND5A	611
AL139352.1	1416
NSMCE2	787
NSMCE2	848
NSMCE2	1183
NSMCE2	841
NSMCE2	1195
NSMCE2	405
NSMCE2	592
NSMCE2	1037
NSMCE2	765
NSMCE2	549
NSMCE2	664
NSMCE2	996
NSMCE2	645
CDKL5	3449
CDKL5	3823
CDKL5	1782
CDKL5	3463
CDKL5	567
CDKL5	483
CDKL5	564
CDKL5	2632
CDKL5	100
CDKL5	12533
CDKL5	2130
AL354993.2	542
PPIAP10	458
AC020728.1	1216
HSFX3	1264
PRSS22	1386
PRSS22	1037
PRSS22	1157
PRSS22	850
PRSS22	553
PRSS22	509
PRSS22	405
PRSS22	785
AC020891.1	174
NELFE	1566
NELFE	1855
NELFE	1525
NELFE	1075
NELFE	914
NELFE	847
NELFE	868
NELFE	583
NELFE	765
NELFE	582
NELFE	555
NELFE	111
GMNN	1133
GMNN	1262
GMNN	679
GMNN	653
GMNN	580
GMNN	688
GMNN	1039
FFAR2	320
FFAR2	2133
FFAR2	2051
AC016866.3	714
GJD3	885
AC002511.2	450
AL844539.1	709
AC023141.6	337
AL035458.2	478
XPOTP1	2398
AL078581.3	744
CHMP6	611
CHMP6	1664
CHMP6	737
CHMP6	552
IDS	7619
IDS	1529
IDS	1399
IDS	945
IDS	959
IDS	537
IDS	1213
IDS	572
IGHD5-18	20
IGHD4-17	16
SERPINB2	717
SERPINB2	1913
SERPINB2	762
SERPINB2	751
SERPINB2	784
SERPINB2	2155
FGF7P1	288
LINC01906	499
FOXRED2	4967
FOXRED2	3933
FOXRED2	2489
FOXRED2	2184
FOXRED2	567
AL357509.1	2013
AL136529.1	610
RPL30P2	291
TRPM2	5989
TRPM2	582
TRPM2	6221
TRPM2	5216
TRPM2	5627
TRPM2	5228
TRPM2	904
TRPM2	1669
ZFHX3	16064
ZFHX3	13841
ZFHX3	17219
ZFHX3	455
ZFHX3	240
ZFHX3	942
ZFHX3	1308
ZFHX3	1603
ZFHX3	837
AC016550.2	557
AC016550.2	581
CHGB	2550
CHGB	1129
CHGB	2030
AC233282.1	347
PES1P2	1735
AC021146.3	260
AC021146.2	556
PLPP6	2944
ANXA2P1	926
PIGUP1	505
AC131281.1	164
AC072022.1	672
AC072022.1	338
MTURN	5937
MTURN	843
MTURN	555
MTURN	5605
C22orf39	2979
C22orf39	1005
C22orf39	3350
C22orf39	1221
C22orf39	1523
C22orf39	1977
AL160275.2	471
PRAMEF15	1865
RPS8P3	622
AL359636.1	522
HERC2P10	2393
AC005908.1	347
AF003529.1	644
ANKZF1	2579
ANKZF1	647
ANKZF1	511
ANKZF1	2155
ANKZF1	576
ANKZF1	900
ANKZF1	1090
ANKZF1	1566
ANKZF1	2940
ANKZF1	1290
ANKZF1	576
ANKZF1	3245
ANKZF1	993
ANKZF1	552
ANKZF1	2486
ANKZF1	537
ANKZF1	571
ANKZF1	623
ANKZF1	2793
ANKZF1	570
ANKZF1	571
ANKZF1	516
ANKZF1	588
ANKZF1	561
ANKZF1	529
ANKZF1	873
TRIM40	2066
TRIM40	1640
TRIM40	937
TRIM40	2006
IGHM	1485
IGKV2OR2-1	304
FAM47E	1624
FAM47E	571
FAM47E	667
FAM47E	1002
FAM47E	6249
FAM47E	1484
FAM47E	463
FAM47E	2109
FAM47E	500
CCNO	1726
CCNO	1433
FAM47E-STBD1	3029
FAM47E-STBD1	1465
FAM47E-STBD1	1484
FAM47E-STBD1	2532
AC015921.1	2546
PPIAP9	498
CRLF2	1639
CRLF2	1789
CRLF2	1545
CRLF2	1013
OR10Y1P	974
AC124068.1	678
AL357520.1	453
CTTN	3272
CTTN	3272
CTTN	1087
CTTN	597
CTTN	2247
CTTN	1021
CTTN	584
CTTN	481
CTTN	587
CTTN	736
CTTN	523
CTTN	1470
CTTN	1315
CTTN	952
CTTN	567
CDY15P	1570
ELOCP9	239
AL137003.1	491
AL137003.1	635
MTND5P8	1083
PCDH8	5088
PCDH8	3708
PCDH8	744
AL035252.2	3168
AL035252.2	468
AL035252.2	292
AL035252.2	343
IGLJ5	72
AC147055.4	745
AC105094.2	523
AC105094.2	566
AC105094.2	555
PSME3	406
PSME3	3082
PSME3	580
PSME3	998
PSME3	1364
PSME3	549
PSME3	2944
PSME3	1018
PSME3	733
PSME3	537
PSME3	956
PSME3	3144
PSME3	826
PSME3	752
PSME3	552
PSME3	3366
PSME3	3183
AC138932.3	1902
GOLGA8J	1899
GOLGA8J	1362
AC007551.2	389
PLCG2	912
PLCG2	8707
PLCG2	1051
PLCG2	2892
PLCG2	823
PLCG2	575
PLCG2	566
PLCG2	1282
PLCG2	556
PLCG2	454
PLCG2	563
PLCG2	551
PLCG2	539
PLCG2	840
PLCG2	260
PLCG2	581
PLCG2	3819
EBLN3P	4520
EBLN3P	636
EBLN3P	301
EBLN3P	311
EBLN3P	579
EBLN3P	958
EBLN3P	2835
AL355336.1	1676
AC025580.1	729
AC090527.1	431
AL160270.2	473
TTLL11-IT1	1052
AC073284.1	404
AL160270.1	631
AC069335.1	472
FTH1	530
FTH1	507
FTH1	550
FTH1	1229
FTH1	912
FTH1	983
FTH1	786
FTH1	742
FTH1	788
FTH1	885
FTH1	567
FTH1	825
AC005544.1	460
CACNG4	3380
AP003469.1	498
AP003469.1	478
AP003469.2	430
RRP12	1919
RRP12	3271
RRP12	4476
RRP12	4038
RRP12	652
RRP12	459
RRP12	529
RRP12	411
RRP12	833
RRP12	545
RRP12	543
RRP12	886
RRP12	509
RRP12	4425
RRP12	4242
AC015911.6	457
AC012362.1	739
AC021723.2	2383
AC019185.1	389
AP000477.2	778
AC015917.1	510
AC027329.1	4355
AC068276.1	379
ASB10	1820
ASB10	1738
ASB10	1694
ASB10	779
CXCL10	1176
LINC01836	710
LINC01836	829
AP000356.2	4634
LINC01301	577
LINC01301	2444
LINC01301	1347
LINC01301	473
LINC01301	502
LINC01301	558
LINC01301	568
RPS7P10	603
MTMR4	5622
MTMR4	5839
MTMR4	588
MTMR4	631
MTMR4	572
MTMR4	439
MTMR4	810
MTMR4	1281
MTMR4	425
MTMR4	317
NEU1	4616
NEU1	2214
NEU1	1762
NEU1	1875
NEU1	2071
NEU1	1238
HCG24	717
LINC00331	376
AP001102.1	409
TRAF6	4627
TRAF6	2558
TRAF6	575
PRRG1	4493
PRRG1	650
PRRG1	628
PRRG1	582
PRRG1	4481
PRRG1	1663
PRRG1	760
PRRG1	4600
PRRG1	4509
RPL19P13	583
FAM170A	1237
FAM170A	1234
FAM170A	1213
FAM170A	1336
FAM170A	642
FAM170A	1374
FAM170A	1233
MIR2052HG	531
MIR2052HG	550
MIR2052HG	2125
MIR2052HG	775
AC002366.1	1190
RPSAP25	883
AC115837.2	677
AP006295.1	585
AP000568.1	442
AL157359.3	217
PCP2	457
PCP2	776
OFCC1	484
OFCC1	2877
OFCC1	2891
OFCC1	1222
OFCC1	919
OFCC1	559
OFCC1	708
OFCC1	1527
OFCC1	1200
OFCC1	973
OFCC1	1034
OFCC1	754
OFCC1	655
OFCC1	464
OFCC1	398
OFCC1	345
CCDC85A	3982
AC021678.1	936
AL121578.1	892
AC009237.6	424
BX664727.2	228
AL391704.1	2368
AL391704.1	874
AL391704.1	462
TTC39C-AS1	817
CALD1	1915
CALD1	1614
CALD1	2665
CALD1	558
CALD1	753
CALD1	1938
CALD1	188
CALD1	3941
CALD1	3612
CALD1	4114
CALD1	443
CALD1	422
CALD1	525
CALD1	458
CALD1	4173
CALD1	2124
CALD1	2199
CALD1	557
CALD1	193
CALD1	651
CALD1	903
CALD1	230
CALD1	560
CALD1	4281
MCTS1	619
MCTS1	732
MCTS1	1018
MCTS1	1130
MCTS1	766
MCTS1	398
MCTS1	632
ALG1L5P	771
AL161781.2	739
AL773545.3	706
LINC01843	1107
CD83	2471
CD83	2307
AC020913.3	125
AC020913.1	395
AC020913.1	467
AC012645.3	470
AC012645.3	296
AC012645.3	520
AC006924.1	559
MRAP	1000
MRAP	884
MRAP	935
MRAP	440
KIF12	400
KIF12	502
KIF12	2003
KIF12	2564
KIF12	2194
KIF12	735
KIF12	367
KIF12	2001
KIF12	2162
ZNF174	1068
ZNF174	1586
ZNF174	1557
ZNF174	2260
ZNF174	1002
AP000266.1	582
FADS3	1640
FADS3	5314
FADS3	1779
FADS3	2379
FADS3	768
FADS3	403
FADS3	1254
FADS3	841
FADS3	800
FADS3	550
FADS3	1452
FADS3	558
FADS3	530
GTF2H4	1735
GTF2H4	1673
GTF2H4	598
GTF2H4	1126
GTF2H4	659
GTF2H4	1082
CYP2E1	1912
CYP2E1	475
CYP2E1	625
CYP2E1	745
CYP2E1	1068
CYP2E1	918
CYP2E1	753
CYP2E1	7918
CYP2E1	732
CYP2E1	1667
ELOCP15	332
AC060766.5	871
OR5B19P	928
GOLPH3	2721
GOLPH3	1074
GOLPH3	665
CYP2D7	1655
CYP2D7	1738
CYP2D7	573
CYP2D7	564
CYP2D7	1504
CYP2D7	1734
AC064807.4	407
AC004494.1	2775
AC004494.1	480
AC087672.2	738
NTRK2	8178
NTRK2	8226
NTRK2	8633
NTRK2	3708
NTRK2	6646
NTRK2	7111
NTRK2	5608
NTRK2	5560
LINC01921	393
AC068213.1	226
OR52J2P	939
AC005089.1	2241
SMARCAD1	5017
SMARCAD1	4649
SMARCAD1	2409
SMARCAD1	4912
SMARCAD1	3778
SMARCAD1	2348
SMARCAD1	554
SMARCAD1	444
AC237298.1	188
EIF4A2P3	1055
AC023194.3	277
AC023194.3	364
OR10Q1	1037
NPM1P27	830
AC133633.1	559
AC108102.1	548
LINC02351	289
AC022257.1	2761
AC026369.4	1101
AC009090.3	565
EDEM2	1756
EDEM2	1919
OLA1P1	1189
AC107959.3	484
AC107959.3	450
SMDT1	591
SMDT1	1567
SMDT1	250
SMDT1	109
AC018410.2	610
GH2	753
GH2	794
GH2	819
GH2	1138
GH2	702
SSRP1	2819
SSRP1	6296
SSRP1	675
SSRP1	948
SSRP1	648
CUTA	1054
CUTA	937
CUTA	562
CUTA	769
CUTA	661
CUTA	731
CUTA	676
CUTA	837
CUTA	658
CUTA	961
CUTA	822
CUTA	1378
CUTA	762
CUTA	128
CUTA	1199
SUCLA2	3317
SUCLA2	2791
SUCLA2	215
SUCLA2	552
SUCLA2	369
SUCLA2	466
SUCLA2	2111
SUCLA2	2192
SUCLA2	2201
SUCLA2	2321
SUCLA2	2316
SUCLA2	2006
SUCLA2	710
SUCLA2	830
SUCLA2	894
SUCLA2	467
SUCLA2	902
SUCLA2	1118
SUCLA2	1079
SUCLA2	1445
SUCLA2	552
FGD3	3321
FGD3	3057
FGD3	915
FGD3	4697
FGD3	244
FGD3	462
FGD3	3432
FGD3	3303
SPTBN2	8323
SPTBN2	8128
SPTBN2	8085
SPTBN2	573
SPTBN2	473
SPTBN2	571
SPTBN2	573
SPTBN2	462
SPTBN2	859
SPTBN2	7866
SPTBN2	3498
SPTBN2	2890
UBAP1	2029
UBAP1	2735
UBAP1	2524
UBAP1	1753
UBAP1	2535
L3MBTL4	3546
L3MBTL4	3560
L3MBTL4	4534
L3MBTL4	1002
L3MBTL4	549
L3MBTL4	568
L3MBTL4	457
L3MBTL4	521
FAM138D	1064
BAG6	492
BAG6	613
BAG6	3648
BAG6	3755
BAG6	3783
BAG6	410
BAG6	680
BAG6	972
BAG6	1000
BAG6	2407
BAG6	639
BAG6	714
BAG6	736
BAG6	653
BAG6	554
BAG6	1710
BAG6	349
BAG6	766
BAG6	880
BAG6	859
BAG6	1051
BAG6	993
BAG6	902
BAG6	1056
BAG6	747
BAG6	844
BAG6	654
BAG6	807
BAG6	612
BAG6	544
BAG6	642
BAG6	3630
BAG6	3108
AC093627.17	605
RPL21P90	466
AC107959.2	2636
TNKS1BP1	4336
TNKS1BP1	592
TNKS1BP1	5795
TNKS1BP1	5952
TNKS1BP1	1946
TNKS1BP1	957
TNKS1BP1	594
AC004461.2	803
AC013489.1	3269
AC013489.1	598
MYOM2	5014
MYOM2	3328
MYOM2	580
MYOM2	565
MYOM2	545
MYOM2	568
MYOM2	558
MYOM2	808
MYOM2	790
MYOM2	645
MYOM2	780
MYOM2	614
MYOM2	975
MYOM2	548
MYOM2	211
MCUR1	5471
MCUR1	622
MCUR1	1826
FAHD2A	522
FAHD2A	1366
FAHD2A	4757
FAHD2A	715
FAHD2A	953
FAHD2A	935
AC100801.1	4408
AC100801.1	517
AC100801.1	371
AP001781.2	2939
AP001781.2	432
AP001781.2	817
GOLIM4	4373
GOLIM4	2100
GOLIM4	562
HAGLROS	1121
AC090589.1	362
PIP4K2B	5734
PIP4K2B	478
PIP4K2B	927
PIP4K2B	547
TMPRSS11A	3247
TMPRSS11A	3054
TMPRSS11A	1190
NBPF3	2133
NBPF3	485
NBPF3	4401
NBPF3	1417
NBPF3	921
NBPF3	3704
NBPF3	933
NBPF3	3591
NBPF3	2727
NBPF3	418
NBPF3	981
NBPF3	550
NBPF3	1831
C8orf74	1036
C8orf74	529
C8orf74	455
C8orf74	1919
C8orf74	1201
C8orf74	2338
C8orf74	461
NCOA4P3	1877
AC107982.1	1300
AP001020.3	1714
HAGLR	465
HAGLR	4183
HAGLR	4086
HAGLR	3821
HAGLR	3767
HAGLR	3327
HAGLR	2847
HAGLR	1322
HAGLR	945
HAGLR	558
HAGLR	609
HAGLR	581
HAGLR	576
HAGLR	636
HAGLR	454
HAGLR	623
GIGYF1	6530
GIGYF1	5867
GIGYF1	500
GIGYF1	478
GIGYF1	656
GIGYF1	222
CALM2P3	449
STX18	1380
STX18	3497
STX18	2138
STX18	1183
STX18	840
STX18	672
STX18	895
STX18	577
STX18	771
STX18	800
KCNQ1-AS1	1084
CYP4F9P	1339
SNRPB	1154
SNRPB	1008
SNRPB	985
RPL21P40	483
ZNF860	560
ZNF860	3098
AC073107.1	1962
AC073107.1	248
KCNQ1	582
KCNQ1	3246
KCNQ1	304
KCNQ1	1375
KCNQ1	2159
KCNQ1	229
KCNQ1	828
ZNF343	3172
ZNF343	3632
ZNF343	1028
ZNF343	819
ZNF343	642
ZNF343	3300
ZNF343	3675
ZNF343	771
RPL23AP89	255
FRAT1	2649
FRAT1	633
MTCO2P20	673
AK2P2	405
CUEDC2	896
CUEDC2	1191
CUEDC2	550
CUEDC2	713
AC114546.3	1734
AC015712.7	635
OR5AZ1P	943
AC090907.1	491
AC096746.1	1042
AC007322.2	605
PACSIN3	1843
PACSIN3	1845
PACSIN3	443
PACSIN3	1560
PACSIN3	912
PACSIN3	864
PACSIN3	654
PACSIN3	683
PACSIN3	563
PACSIN3	554
PACSIN3	2009
AL451164.3	447
PXT1	2108
PXT1	619
AL022161.1	213
TCEA2	655
TCEA2	1427
TCEA2	1235
TCEA2	1060
TCEA2	421
TCEA2	953
TCEA2	726
TCEA2	1083
TCEA2	296
TCEA2	2357
TCEA2	941
TCEA2	644
TCEA2	619
TCEA2	670
TCEA2	822
TCEA2	711
TCEA2	1733
AL355803.1	188
ARRDC4	4072
USP8P1	3173
TEX9	689
TEX9	1433
TEX9	1768
TEX9	2297
TEX9	687
TEX9	4440
TEX9	537
TEX9	632
TEX9	2005
OR51C4P	948
CST1	760
CST1	655
ATP1B1P1	915
IGLVI-42	381
FAM133A	3159
FAM133A	3292
IFT122	3841
IFT122	4151
IFT122	3824
IFT122	4057
IFT122	3541
IFT122	3569
IFT122	3877
IFT122	4532
IFT122	364
IFT122	418
IFT122	445
IFT122	469
IFT122	296
IFT122	329
IFT122	350
IFT122	422
IFT122	734
IFT122	962
IFT122	584
IFT122	562
IFT122	565
IFT122	1141
IFT122	667
IFT122	567
IFT122	573
IFT122	2225
IFT122	590
IFT122	553
IFT122	2854
IFT122	464
IFT122	4414
IFT122	4007
SCAP	3430
SCAP	3748
SCAP	4394
SCAP	4188
SCAP	1222
SCAP	589
SCAP	570
SCAP	579
SCAP	543
SCAP	683
SCAP	706
SCAP	546
SCAP	508
SCAP	550
SCAP	2950
SCAP	3749
RGMB	880
RGMB	446
RGMB	2513
RGMB	4580
RGMB	300
RGMB	2052
RGMB	427
AC145207.6	782
CST3	3286
CST3	873
CST3	832
AC217627.1	527
VDAC2	931
VDAC2	681
VDAC2	1557
VDAC2	859
VDAC2	661
VDAC2	819
VDAC2	822
VDAC2	1467
VDAC2	804
VDAC2	850
VDAC2	738
VDAC2	457
VDAC2	770
VDAC2	1424
RBBP7	373
RBBP7	2333
RBBP7	858
RBBP7	4031
RBBP7	2036
RBBP7	1904
RBBP7	503
RBBP7	763
RBBP7	857
RBBP7	1535
RBBP7	630
RBBP7	212
Z97055.2	859
Z97055.2	1463
AC022133.1	571
CYCS	4098
CYCS	974
CYCS	799
CYCS	498
IGLV6-57	353
AC245452.3	162
AC013402.2	437
KANTR	489
KANTR	4251
KANTR	4343
KANTR	1063
KANTR	1196
ACAP2	7160
ACAP2	573
ACAP2	681
ACAP2	684
ACAP2	759
ACAP2	1647
ACAP2	692
ACAP2	766
ACAP2	758
ACAP2	475
ACAP2	1802
ACAP2	561
ACAP2	235
ACAP2	700
ACAP2	578
ACAP2	3207
AC023830.2	1662
PIK3R1	7011
PIK3R1	3891
PIK3R1	586
PIK3R1	865
PIK3R1	395
PIK3R1	552
PIK3R1	705
PIK3R1	2625
PIK3R1	540
PIK3R1	2439
PIK3R1	558
PIK3R1	945
PIK3R1	3722
PIK3R1	567
PIK3R1	2473
PIK3R1	1468
AC106874.1	646
DNAJB12	3278
DNAJB12	2369
DNAJB12	2116
DNAJB12	717
DNAJB12	3198
DNAJB12	4360
CORO2A	5635
CORO2A	5459
AC131274.2	1507
UCA1	2365
UCA1	1717
UCA1	2687
UCA1	1659
UCA1	581
UCA1	720
UCA1	1172
UCA1	871
UCA1	1284
UCA1	1444
UCA1	1069
UCA1	864
UCA1	1055
UCA1	1337
UCA1	1215
UCA1	1174
UCA1	1159
UCA1	1242
UCA1	1122
UCA1	1084
UCA1	1319
UCA1	1199
UCA1	1155
UCA1	1191
UCA1	532
UCA1	1267
UCA1	994
UCA1	1572
UCA1	2025
UCA1	1176
UCA1	977
UCA1	855
UCA1	1111
UCA1	1731
UCA1	957
UCA1	998
AC104819.2	163
AC236972.3	543
AC236972.3	1222
AC011676.1	397
TNFSF11	1520
TNFSF11	2199
TNFSF11	2135
TNFSF11	818
TNFSF11	911
MTCYBP7	1134
INTS4P1	3683
INTS4P1	2985
INTS4P1	1935
PURG	2693
PURG	2875
PURG	614
MFN2	445
MFN2	4539
MFN2	294
MFN2	645
MFN2	489
MFN2	4531
RARRES2P10	460
TMEM202-AS1	723
TMEM202-AS1	2325
AC100827.3	2155
AC093698.2	1078
C2orf69P3	1120
AC139834.1	1597
OR2T7	927
FAM171A2	3160
FAM171A2	1066
FAM171A2	964
FAM171A2	758
AC109638.1	326
AL591438.1	581
TEX15	11341
TEX15	10048
TEX15	577
TEX15	10110
AP001922.2	390
AC106800.4	153
FLCN	3638
FLCN	296
FLCN	2684
FLCN	1692
FLCN	786
FLCN	757
FLCN	3359
FLCN	2523
FLCN	243
FLCN	384
AC025171.3	472
AC025171.3	307
CNTN4-AS2	426
ARMC10	1850
ARMC10	1844
ARMC10	1667
ARMC10	1660
ARMC10	2238
ARMC10	841
ARMC10	688
ARMC10	731
ARMC10	274
BNC1	4610
BNC1	3169
SH3GL2	282
SH3GL2	2565
AC009086.2	610
AC087457.1	2727
AC087457.1	588
NACA2	777
RRP8	6560
RRP8	726
RRP8	1126
RRP8	1989
RRP8	956
SOD1P2	451
ACTC1	3694
ACTC1	1396
ACTC1	1410
ACTC1	636
ACTC1	696
ACTC1	805
FLNC	9188
FLNC	9042
FLNC	570
AC005954.1	337
AC005954.2	556
STAG3L4	2143
STAG3L4	1039
STAG3L4	1413
STAG3L4	530
STAG3L4	489
AL451065.1	238
AL136528.1	754
BUD23	458
BUD23	1230
BUD23	538
BUD23	1074
BUD23	895
BUD23	572
BUD23	505
BUD23	632
BUD23	577
BUD23	2496
BUD23	1815
BUD23	1260
BUD23	1219
BUD23	631
BUD23	738
BUD23	691
BUD23	452
BUD23	3886
HNRNPDLP2	751
PTP4A1P1	515
CT47A3	1298
CACUL1	1060
CACUL1	11311
CACUL1	3217
CACUL1	394
CACUL1	517
CACUL1	435
CACUL1	432
AL670379.8	252
AC100843.2	259
FAM189A1	4705
FAM189A1	1380
FAM189A1	542
FAM189A1	554
PET117	1141
HTR7	3126
HTR7	3028
HTR7	3033
AC093689.1	246
AC093689.1	279
AC093689.1	299
PAIP1	2782
PAIP1	1734
PAIP1	515
PAIP1	1814
PAIP1	1603
PAIP1	1766
PAIP1	706
PAIP1	752
PAIP1	501
PAIP1	726
PLA2G12B	1128
OR52A5	3993
OR52A5	3973
SERBP1P1	1160
CHMP4B	1646
UBTFL3	1024
AC009237.7	229
AC044802.2	434
AC246817.5	368
VIRMA	6528
VIRMA	6472
VIRMA	3219
VIRMA	574
VIRMA	497
VIRMA	609
VIRMA	562
VIRMA	3924
VIRMA	460
AC023632.5	491
LSM6	2259
LSM6	545
LSM6	820
LSM6	454
LSM6	1352
LSM6	549
LSM6	561
LSM6	371
AC127029.1	237
AC007557.3	3135
GGT6	2534
GGT6	2482
GGT6	2145
GGT6	1730
GGT6	583
GGT6	556
SUPT4H1	1401
SUPT4H1	1489
SUPT4H1	1643
SUPT4H1	539
SUPT4H1	668
SUPT4H1	574
SUPT4H1	318
MKRN4P	1521
UBDP1	381
P2RY14	2513
P2RY14	1780
P2RY14	554
AC004264.2	1737
AC133633.2	512
STARD5	4871
STARD5	547
STARD5	2683
STARD5	1264
STARD5	579
STARD5	580
ZFAND2B	741
ZFAND2B	1159
ZFAND2B	2021
ZFAND2B	1314
ZFAND2B	705
ZFAND2B	562
ZFAND2B	569
ZFAND2B	1765
ZFAND2B	944
ZFAND2B	889
ZFAND2B	886
ZFAND2B	534
ZFAND2B	771
ZFAND2B	855
ZFAND2B	1064
ZFAND2B	1851
ZFAND2B	532
ZFAND2B	971
ZFAND2B	484
ZFAND2B	1199
ZFAND2B	1070
AL592156.1	304
NEK4P1	879
AP000457.2	378
AC016482.1	524
AC016482.2	814
WHAMMP2	1603
WHAMMP2	5482
TBC1D22A	3787
TBC1D22A	590
TBC1D22A	513
TBC1D22A	1949
TBC1D22A	1886
TBC1D22A	2048
TBC1D22A	530
TBC1D22A	558
TBC1D22A	2636
TBC1D22A	2267
TBC1D22A	3934
TM2D3	3534
TM2D3	867
TM2D3	1267
TM2D3	1353
TM2D3	3102
TM2D3	864
TM2D3	1329
TM2D3	2133
TM2D3	1381
TM2D3	1734
TM2D3	1868
TM2D3	878
TM2D3	863
TM2D3	554
TM2D3	579
TM2D3	565
UQCRHP2	288
AL109811.4	1793
AL109811.4	700
AL109811.4	554
AL109811.4	645
AL109811.4	763
AC107464.2	569
IGFBP2	477
IGFBP2	1439
IGFBP2	4414
IGFBP2	846
IGFBP2	751
AC243913.4	622
AC007333.2	559
CASC22	386
CASC22	802
LINC02180	1010
SOX7	3216
AL035398.1	322
NF1P7	1530
MTND5P42	498
SERHL2	563
SERHL2	2096
SERHL2	1379
SERHL2	1669
SERHL2	1374
SERHL2	1712
SERHL2	521
SERHL2	753
SERHL2	596
SERHL2	1315
AC138932.1	6830
AC138932.1	514
SAMM50	1717
SAMM50	829
SAMM50	2368
SAMM50	3248
SAMM50	169
SAMM50	283
AC090286.2	587
YES1	4554
YES1	4639
YES1	4441
YES1	568
YES1	487
HDHD5-AS1	339
HDHD5-AS1	616
AL022314.1	464
AC079061.1	3075
RPL32P1	410
CCDC92	554
CCDC92	1654
CCDC92	2491
CCDC92	4064
CCDC92	1584
CCDC92	594
CCDC92	306
CCDC92	348
CCDC92	111
CASP2	4225
CASP2	616
CASP2	1146
CASP2	2166
CASP2	575
CASP2	5769
CASP2	4006
IGLV5-37	374
NOL7	1184
NOL7	646
NOL7	920
KBTBD6	5178
AL357835.1	1196
KCNE1	3154
KCNE1	1204
KCNE1	796
KCNE1	666
KCNE1	2041
KCNE1	3347
KCNE1	3184
KCNE1	3148
KCNE1	3222
AC005013.1	588
AP000322.1	510
SAR1AP1	596
GTPBP8	1360
GTPBP8	1787
GTPBP8	679
GTPBP8	1635
GTPBP8	715
GTPBP8	686
GTPBP8	1518
GTPBP8	1378
AC005019.1	431
AC005019.2	359
LDLRAD4-AS1	2190
AP002505.1	228
MAPK6	552
MAPK6	583
MAPK6	574
MAPK6	5345
MAPK6	514
MAPK6	656
MAPK6	583
MAPK6	574
AC135506.1	1799
CYCSP25	316
AC037487.4	625
VPS35L	570
VPS35L	1300
VPS35L	3855
VPS35L	3138
VPS35L	520
VPS35L	557
VPS35L	3115
VPS35L	573
VPS35L	2501
VPS35L	586
VPS35L	3352
VPS35L	541
VPS35L	479
VPS35L	564
VPS35L	564
VPS35L	542
VPS35L	552
VPS35L	633
VPS35L	461
VPS35L	566
VPS35L	1841
VPS35L	1016
VPS35L	3894
VPS35L	3353
AC037487.3	112
AC103810.8	112
CUL4B	4902
CUL4B	3109
CUL4B	3264
CUL4B	1011
CUL4B	846
CUL4B	836
CUL4B	1024
RGS17P1	553
AC024651.2	2098
AC084782.3	578
ZMIZ1-AS1	2851
ZMIZ1-AS1	2878
ZMIZ1-AS1	814
AC096720.1	183
AC240720.3	802
ITSN2	2035
ITSN2	5814
ITSN2	6300
ITSN2	974
ITSN2	252
ITSN2	749
ITSN2	4563
ITSN2	3634
ITSN2	2066
ITSN2	563
ITSN2	902
ITSN2	597
ITSN2	5805
AC233280.18	1070
LINC01126	1646
BCO1	2670
BCO1	1857
BCO1	949
AL161722.3	2983
AC131888.1	2168
MUC20P1	1680
ZFP36L2	3696
TPX2	3497
TPX2	3605
XIRP2	3292
XIRP2	3391
XIRP2	12675
XIRP2	12269
XIRP2	2890
XIRP2	5246
XIRP2	12182
IGKV1OR-2	350
AL158032.1	106
ATAD5	4051
ATAD5	6869
ATAD5	2686
SNX18P9	835
AC090692.2	942
POU5F1	696
POU5F1	1163
POU5F1	1420
POU5F1	799
POU5F1	369
FTLP8	267
AC002094.2	1121
